All Method Calls (5716)

<not found; addTest[]; not found; test.org.quickserver.AllJUnitTests; suite[]; test.org.quickserver.Test; null; suite>
<not found; getObjectPoolConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getClientHandlerObjectPoolConfig[]; target.getBasicConfig()>
<not found; getBasicConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getObjectPoolConfig[]; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.Object]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; getMaxActive[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target.getBasicConfig().getObjectPoolConfig().getClientHandlerObjectPoolConfig()>
<not found; getClientHandlerObjectPoolConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getMaxActive[]; target.getBasicConfig().getObjectPoolConfig()>
<not found; getObjectPoolConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getClientHandlerObjectPoolConfig[]; target.getBasicConfig()>
<not found; getBasicConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getObjectPoolConfig[]; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; sendClientMsg[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; handler>
<java.lang.StringBuffer; toString[]; java.lang.String; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; setLength[int]; void; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; getByteBufferPool[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target>
<not found; isPoolOpen[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; PoolHelper>
<not found; getByteBufferPool[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.Object]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; getNumActive[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target.getByteBufferPool()>
<not found; getByteBufferPool[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getNumActive[]; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.Object]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; getNumIdle[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target.getByteBufferPool()>
<not found; getByteBufferPool[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getNumIdle[]; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.Object]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; getMaxIdle[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target.getBasicConfig().getObjectPoolConfig().getByteBufferObjectPoolConfig()>
<not found; getByteBufferObjectPoolConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getMaxIdle[]; target.getBasicConfig().getObjectPoolConfig()>
<not found; getObjectPoolConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getByteBufferObjectPoolConfig[]; target.getBasicConfig()>
<not found; getBasicConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getObjectPoolConfig[]; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.Object]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; getMaxActive[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target.getBasicConfig().getObjectPoolConfig().getByteBufferObjectPoolConfig()>
<not found; getByteBufferObjectPoolConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getMaxActive[]; target.getBasicConfig().getObjectPoolConfig()>
<not found; getObjectPoolConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getByteBufferObjectPoolConfig[]; target.getBasicConfig()>
<not found; getBasicConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getObjectPoolConfig[]; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; sendClientMsg[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; handler>
<java.lang.StringBuffer; toString[]; java.lang.String; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; setLength[int]; void; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; getClientDataPool[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target>
<not found; isPoolOpen[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; PoolHelper>
<not found; getClientDataPool[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.Object]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; getNumActive[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target.getClientDataPool()>
<not found; getClientDataPool[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getNumActive[]; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.Object]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; getNumIdle[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target.getClientDataPool()>
<not found; getClientDataPool[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getNumIdle[]; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.Object]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; getMaxIdle[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target.getBasicConfig().getObjectPoolConfig().getClientDataObjectPoolConfig()>
<not found; getClientDataObjectPoolConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getMaxIdle[]; target.getBasicConfig().getObjectPoolConfig()>
<not found; getObjectPoolConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getClientDataObjectPoolConfig[]; target.getBasicConfig()>
<not found; getBasicConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getObjectPoolConfig[]; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.Object]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; getMaxActive[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; target.getBasicConfig().getObjectPoolConfig().getClientDataObjectPoolConfig()>
<not found; getClientDataObjectPoolConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getMaxActive[]; target.getBasicConfig().getObjectPoolConfig()>
<not found; getObjectPoolConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getClientDataObjectPoolConfig[]; target.getBasicConfig()>
<not found; getBasicConfig[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; getObjectPoolConfig[]; target>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; sendClientMsg[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; handler>
<java.lang.StringBuffer; toString[]; java.lang.String; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<java.lang.StringBuffer; setLength[int]; void; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; temp>
<not found; sendClientMsg[]; not found; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; handler>
<java.lang.String; equals[java.lang.Object]; boolean; org.quickserver.net.qsadmin.CommandHandler; handleCommand[org.quickserver.net.qsadmin.ClientHandler, java.lang.String]; void; null; cmd>
