All Method Calls (2657)

<org.jgrapht.Graph; getEdgeFactory[]; org.jgrapht.EdgeFactory<V,E>; org.jgrapht.Graphs; addEdge[org.jgrapht.Graph<V,E>, V, V, double]; E; null; g>
<java.util.Set; size[]; int; org.jgrapht.experimental.isomorphism.GraphOrdering; init[org.jgrapht.Graph<V,E>, java.util.Set<V>, java.util.Set<E>]; void; null; edgeSet>
<java.util.Map; get[java.lang.Object]; java.lang.Integer; org.jgrapht.experimental.isomorphism.GraphOrdering; init[org.jgrapht.Graph<V,E>, java.util.Set<V>, java.util.Set<E>]; void; null; mapVertexToOrder>
<java.util.Map; get[java.lang.Object]; java.lang.Integer; org.jgrapht.experimental.isomorphism.GraphOrdering; init[org.jgrapht.Graph<V,E>, java.util.Set<V>, java.util.Set<E>]; void; intValue[]; mapVertexToOrder>
<java.util.Set; add[org.jgrapht.experimental.isomorphism.GraphOrdering<V,E>.LabelsEdge]; boolean; org.jgrapht.experimental.isomorphism.GraphOrdering; init[org.jgrapht.Graph<V,E>, java.util.Set<V>, java.util.Set<E>]; void; null; this.labelsEdgesSet>
<java.util.Set; add[org.jgrapht.experimental.isomorphism.GraphOrdering<V,E>.LabelsEdge]; boolean; org.jgrapht.experimental.isomorphism.GraphOrdering; init[org.jgrapht.Graph<V,E>, java.util.Set<V>, java.util.Set<E>]; void; null; this.labelsEdgesSet>
<java.util.Set; equals[java.lang.Object]; boolean; org.jgrapht.experimental.isomorphism.GraphOrdering; equalsByEdgeOrder[org.jgrapht.experimental.isomorphism.GraphOrdering]; boolean; null; this.getLabelsEdgesSet()>
<java.util.Map; size[]; int; org.jgrapht.experimental.isomorphism.GraphOrdering; toString[]; java.lang.String; null; this.mapVertexToOrder>
<java.util.Map; keySet[]; java.util.Set<V>; org.jgrapht.experimental.isomorphism.GraphOrdering; toString[]; java.lang.String; null; this.mapVertexToOrder>
<java.util.Map; get[java.lang.Object]; java.lang.Integer; org.jgrapht.experimental.isomorphism.GraphOrdering; toString[]; java.lang.String; null; this.mapVertexToOrder>
<java.util.Set; size[]; int; org.jgrapht.experimental.isomorphism.EquivalenceIsomorphismInspector; createPermutationIterator[java.util.Set<V>, java.util.Set<V>]; org.jgrapht.experimental.permutation.CollectionPermutationIter<V>; null; vertexSet1>
<java.util.Set; size[]; int; org.jgrapht.experimental.isomorphism.EquivalenceIsomorphismInspector; createPermutationIterator[java.util.Set<V>, java.util.Set<V>]; org.jgrapht.experimental.permutation.CollectionPermutationIter<V>; null; vertexSet2>
<java.util.Set; size[]; int; org.jgrapht.experimental.isomorphism.EquivalenceIsomorphismInspector; createPermutationIterator[java.util.Set<V>, java.util.Set<V>]; org.jgrapht.experimental.permutation.CollectionPermutationIter<V>; null; vertexSet1>
<java.util.Set; clear[]; void; org.jgrapht.experimental.isomorphism.EquivalenceIsomorphismInspector; createPermutationIterator[java.util.Set<V>, java.util.Set<V>]; org.jgrapht.experimental.permutation.CollectionPermutationIter<V>; null; vertexSet1>
<java.util.Set; addAll[java.util.Collection<? extends V>]; boolean; org.jgrapht.experimental.isomorphism.EquivalenceIsomorphismInspector; createPermutationIterator[java.util.Set<V>, java.util.Set<V>]; org.jgrapht.experimental.permutation.CollectionPermutationIter<V>; null; vertexSet1>
<java.util.Set; size[]; int; org.jgrapht.experimental.isomorphism.EquivalenceIsomorphismInspector; createPermutationIterator[java.util.Set<V>, java.util.Set<V>]; org.jgrapht.experimental.permutation.CollectionPermutationIter<V>; null; vertexSet2>
<java.util.List; size[]; int; org.jgrapht.experimental.isomorphism.IsomorphismRelation; initGraphMapping[]; void; null; vertexList1>
<java.util.List; get[int]; V; org.jgrapht.experimental.isomorphism.IsomorphismRelation; initGraphMapping[]; void; null; this.vertexList1>
<java.util.List; get[int]; V; org.jgrapht.experimental.isomorphism.IsomorphismRelation; initGraphMapping[]; void; null; this.vertexList2>
<java.util.Map; put[V, V]; V; org.jgrapht.experimental.isomorphism.IsomorphismRelation; initGraphMapping[]; void; null; g1ToG2>
<java.util.Map; put[V, V]; V; org.jgrapht.experimental.isomorphism.IsomorphismRelation; initGraphMapping[]; void; null; g2ToG1>
<java.util.Set; size[]; int; org.jgrapht.experimental.isomorphism.PermutationIsomorphismInspector; areVertexSetsOfTheSameEqualityGroup[java.util.Set<V>, java.util.Set<V>]; boolean; null; vertexSet1>
<java.util.Set; size[]; int; org.jgrapht.experimental.isomorphism.PermutationIsomorphismInspector; areVertexSetsOfTheSameEqualityGroup[java.util.Set<V>, java.util.Set<V>]; boolean; null; vertexSet2>
<java.util.Set; iterator[]; java.util.Iterator<V>; org.jgrapht.experimental.isomorphism.PermutationIsomorphismInspector; areVertexSetsOfTheSameEqualityGroup[java.util.Set<V>, java.util.Set<V>]; boolean; null; vertexSet2>
<java.util.Set; iterator[]; java.util.Iterator<V>; org.jgrapht.experimental.isomorphism.PermutationIsomorphismInspector; areVertexSetsOfTheSameEqualityGroup[java.util.Set<V>, java.util.Set<V>]; boolean; null; vertexSet1>
<java.util.List; add[java.lang.Object]; boolean; org.jgrapht.experimental.alg.color.GreedyColoring; smallestDegreeLastOrder[]; int[]; null; buckets[degree[i]]>
<java.util.List; size[]; int; org.jgrapht.experimental.alg.color.GreedyColoring; smallestDegreeLastOrder[]; int[]; null; buckets[i]>
<java.util.List; size[]; int; org.jgrapht.experimental.alg.color.GreedyColoring; smallestDegreeLastOrder[]; int[]; null; buckets[i]>
<java.util.List; get[int]; java.lang.Object; org.jgrapht.experimental.alg.color.GreedyColoring; smallestDegreeLastOrder[]; int[]; null; buckets[i]>
<java.util.List; remove[int]; java.lang.Object; org.jgrapht.experimental.alg.color.GreedyColoring; smallestDegreeLastOrder[]; int[]; null; buckets[i]>
<java.util.List; remove[java.lang.Object]; boolean; org.jgrapht.experimental.alg.color.GreedyColoring; smallestDegreeLastOrder[]; int[]; null; buckets[degree[nb]]>
<java.util.List; add[java.lang.Object]; boolean; org.jgrapht.experimental.alg.color.GreedyColoring; smallestDegreeLastOrder[]; int[]; null; buckets[degree[nb]]>
<java.util.List; size[]; int; org.jgrapht.experimental.alg.color.BrownBacktrackColoring; getResult[java.util.Map<V,java.lang.Object>]; java.lang.Integer; null; _vertices>
<java.util.Map; put[V, java.lang.Object]; java.lang.Object; org.jgrapht.experimental.alg.color.BrownBacktrackColoring; getResult[java.util.Map<V,java.lang.Object>]; java.lang.Integer; null; additionalData>
<java.util.List; get[int]; V; org.jgrapht.experimental.alg.color.BrownBacktrackColoring; getResult[java.util.Map<V,java.lang.Object>]; java.lang.Integer; null; _vertices>
<java.util.Set; size[]; int; org.jgrapht.experimental.alg.IntArrayGraphAlgorithm; IntArrayGraphAlgorithm[org.jgrapht.Graph<V,E>]; void; null; g.vertexSet()>
<java.util.List; add[V]; boolean; org.jgrapht.experimental.alg.IntArrayGraphAlgorithm; IntArrayGraphAlgorithm[org.jgrapht.Graph<V,E>]; void; null; _vertices>
<java.util.Set; size[]; int; org.jgrapht.experimental.alg.IntArrayGraphAlgorithm; IntArrayGraphAlgorithm[org.jgrapht.Graph<V,E>]; void; null; g.edgesOf(vertex)>
<java.util.Map; put[V, java.lang.Integer]; java.lang.Integer; org.jgrapht.experimental.alg.IntArrayGraphAlgorithm; IntArrayGraphAlgorithm[org.jgrapht.Graph<V,E>]; void; null; _vertexToPos>
<java.util.List; get[int]; V; org.jgrapht.experimental.alg.IntArrayGraphAlgorithm; IntArrayGraphAlgorithm[org.jgrapht.Graph<V,E>]; void; null; _vertices>
<java.util.Map; get[java.lang.Object]; java.lang.Integer; org.jgrapht.experimental.alg.IntArrayGraphAlgorithm; IntArrayGraphAlgorithm[org.jgrapht.Graph<V,E>]; void; null; _vertexToPos>
<java.util.List; size[]; int; org.jgrapht.experimental.RandomGraphHelper; addEdges[org.jgrapht.Graph, java.util.List, java.util.List, int]; void; null; sourceVertices>
<java.util.List; size[]; int; org.jgrapht.experimental.RandomGraphHelper; addEdges[org.jgrapht.Graph, java.util.List, java.util.List, int]; void; null; destVertices>
<java.util.List; get[int]; java.lang.Object; org.jgrapht.experimental.RandomGraphHelper; addEdges[org.jgrapht.Graph, java.util.List, java.util.List, int]; void; addEdge[java.lang.Object, java.lang.Object]; sourceVertices>
<java.util.List; get[int]; java.lang.Object; org.jgrapht.experimental.RandomGraphHelper; addEdges[org.jgrapht.Graph, java.util.List, java.util.List, int]; void; null; destVertices>
<java.util.Stack; push[org.jgrapht.util.FibonacciHeapNode<T>]; org.jgrapht.util.FibonacciHeapNode<T>; org.jgrapht.util.FibonacciHeap; toString[]; java.lang.String; null; stack>
<java.util.Stack; empty[]; boolean; org.jgrapht.util.FibonacciHeap; toString[]; java.lang.String; null; stack>
<java.util.Stack; pop[]; org.jgrapht.util.FibonacciHeapNode<T>; org.jgrapht.util.FibonacciHeap; toString[]; java.lang.String; null; stack>
<java.util.Stack; push[org.jgrapht.util.FibonacciHeapNode<T>]; org.jgrapht.util.FibonacciHeapNode<T>; org.jgrapht.util.FibonacciHeap; toString[]; java.lang.String; null; stack>
<java.util.Stack; push[org.jgrapht.util.FibonacciHeapNode<T>]; org.jgrapht.util.FibonacciHeapNode<T>; org.jgrapht.util.FibonacciHeap; toString[]; java.lang.String; null; stack>
<java.util.List; add[org.jgrapht.util.FibonacciHeapNode<T>]; boolean; org.jgrapht.util.FibonacciHeap; consolidate[]; void; null; array>
<java.util.List; get[int]; org.jgrapht.util.FibonacciHeapNode<T>; org.jgrapht.util.FibonacciHeap; consolidate[]; void; null; array>
<java.util.List; set[int, org.jgrapht.util.FibonacciHeapNode<T>]; org.jgrapht.util.FibonacciHeapNode<T>; org.jgrapht.util.FibonacciHeap; consolidate[]; void; null; array>
<java.util.List; set[int, org.jgrapht.util.FibonacciHeapNode<T>]; org.jgrapht.util.FibonacciHeapNode<T>; org.jgrapht.util.FibonacciHeap; consolidate[]; void; null; array>
<java.util.List; get[int]; org.jgrapht.util.FibonacciHeapNode<T>; org.jgrapht.util.FibonacciHeap; consolidate[]; void; null; array>
<java.util.AbstractSet; equals[java.lang.Object]; boolean; org.jgrapht.util.ArrayUnenforcedSet; equals[java.lang.Object]; boolean; null; new SetForEquality()>
<java.util.AbstractSet; hashCode[]; int; org.jgrapht.util.ArrayUnenforcedSet; hashCode[]; int; null; new SetForEquality()>
<java.util.ArrayList; iterator[]; java.util.Iterator<E>; org.jgrapht.util.ArrayUnenforcedSet.SetForEquality; iterator[]; java.util.Iterator<E>; null; ArrayUnenforcedSet.this>
<java.util.ArrayList; size[]; int; org.jgrapht.util.ArrayUnenforcedSet.SetForEquality; size[]; int; null; ArrayUnenforcedSet.this>
<java.util.Set; iterator[]; java.util.Iterator<V>; org.jgrapht.ext.JGraphModelAdapter; JGraphModelAdapter[org.jgrapht.Graph<V,E>, org.jgrapht.ext.AttributeMap, org.jgrapht.ext.AttributeMap, org.jgrapht.ext.JGraphModelAdapter.CellFactory<V,E>]; void; null; jGraphTGraph.vertexSet()>
<java.util.Set; iterator[]; java.util.Iterator<E>; org.jgrapht.ext.JGraphModelAdapter; JGraphModelAdapter[org.jgrapht.Graph<V,E>, org.jgrapht.ext.AttributeMap, org.jgrapht.ext.AttributeMap, org.jgrapht.ext.JGraphModelAdapter.CellFactory<V,E>]; void; null; jGraphTGraph.edgeSet()>
<java.util.Set; isEmpty[]; boolean; org.jgrapht.ext.JGraphModelAdapter; handleJGraphRemovedVertex[org.jgrapht.ext.GraphCell]; void; null; jtIncidentEdges>
<java.util.List; add[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter; handleJGraphTRemoveVertex[java.lang.Object]; void; null; ports>
<java.util.List; toArray[]; java.lang.Object[]; org.jgrapht.ext.JGraphModelAdapter; handleJGraphTRemoveVertex[java.lang.Object]; void; null; ports>
<java.util.List; add[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.JGraphListener; filterEdges[java.lang.Object[]]; java.util.List<java.lang.Object>; null; jEdges>
<java.util.List; add[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.JGraphListener; filterVertices[java.lang.Object[]]; java.util.List<java.lang.Object>; null; jVertices>
<java.util.List; add[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.JGraphListener; filterVertices[java.lang.Object[]]; java.util.List<java.lang.Object>; null; jVertices>
<java.util.List; iterator[]; java.util.Iterator<java.lang.Object>; org.jgrapht.ext.JGraphModelAdapter.JGraphListener; handleChangedEdges[java.util.List<java.lang.Object>]; void; null; jEdges>
<java.util.List; iterator[]; java.util.Iterator<java.lang.Object>; org.jgrapht.ext.JGraphModelAdapter.JGraphListener; handleInsertedEdges[java.util.List<java.lang.Object>]; void; null; jEdges>
<java.util.List; iterator[]; java.util.Iterator<java.lang.Object>; org.jgrapht.ext.JGraphModelAdapter.JGraphListener; handleInsertedVertices[java.util.List<java.lang.Object>]; void; null; jVertices>
<java.util.List; iterator[]; java.util.Iterator<java.lang.Object>; org.jgrapht.ext.JGraphModelAdapter.JGraphListener; handleRemovedEdges[java.util.List<java.lang.Object>]; void; null; jEdges>
<java.util.List; iterator[]; java.util.Iterator<java.lang.Object>; org.jgrapht.ext.JGraphModelAdapter.JGraphListener; handleRemovedVertices[java.util.List<java.lang.Object>]; void; null; jVertices>
<java.util.Set; remove[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.JGraphTListener; edgeAdded[org.jgrapht.event.GraphEdgeChangeEvent<V,E>]; void; null; jtElementsBeingAdded>
<java.util.Set; remove[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.JGraphTListener; edgeRemoved[org.jgrapht.event.GraphEdgeChangeEvent<V,E>]; void; null; jtElementsBeingRemoved>
<java.util.Set; remove[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.JGraphTListener; vertexAdded[org.jgrapht.event.GraphVertexChangeEvent<V>]; void; null; jtElementsBeingAdded>
<java.util.Set; remove[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.JGraphTListener; vertexRemoved[org.jgrapht.event.GraphVertexChangeEvent<V>]; void; null; jtElementsBeingRemoved>
<java.util.Set; add[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.ShieldedGraph; addEdge[V, V]; E; null; jtElementsBeingAdded>
<java.util.Set; remove[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.ShieldedGraph; addEdge[V, V]; E; null; jtElementsBeingAdded>
<java.util.Set; add[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.ShieldedGraph; addVertex[V]; void; null; jtElementsBeingAdded>
<java.util.Set; remove[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.ShieldedGraph; addVertex[V]; void; null; jtElementsBeingAdded>
<java.util.Set; add[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.ShieldedGraph; removeEdge[E]; void; null; jtElementsBeingRemoved>
<java.util.Set; remove[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.ShieldedGraph; removeEdge[E]; void; null; jtElementsBeingRemoved>
<java.util.Set; add[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.ShieldedGraph; removeVertex[V]; void; null; jtElementsBeingRemoved>
<java.util.Set; remove[java.lang.Object]; boolean; org.jgrapht.ext.JGraphModelAdapter.ShieldedGraph; removeVertex[V]; void; null; jtElementsBeingRemoved>
<java.util.Map; clear[]; void; org.jgrapht.ext.IntegerEdgeNameProvider; clear[]; void; null; idMap>
<java.util.Map; get[java.lang.Object]; java.lang.Integer; org.jgrapht.ext.IntegerEdgeNameProvider; getEdgeName[E]; java.lang.String; null; idMap>
<java.util.Map; put[E, java.lang.Integer]; java.lang.Integer; org.jgrapht.ext.IntegerEdgeNameProvider; getEdgeName[E]; java.lang.String; null; idMap>
<java.util.Set; iterator[]; java.util.Iterator<V>; org.jgrapht.ext.VisioExporter; export[java.io.OutputStream, org.jgrapht.Graph<V,E>]; void; null; g.vertexSet()>
<java.util.Set; iterator[]; java.util.Iterator<E>; org.jgrapht.ext.VisioExporter; export[java.io.OutputStream, org.jgrapht.Graph<V,E>]; void; null; g.edgeSet()>
<java.util.Map; clear[]; void; org.jgrapht.ext.IntegerNameProvider; clear[]; void; null; idMap>
<java.util.Map; get[java.lang.Object]; java.lang.Integer; org.jgrapht.ext.IntegerNameProvider; getVertexName[V]; java.lang.String; null; idMap>
<java.util.Map; put[V, java.lang.Integer]; java.lang.Integer; org.jgrapht.ext.IntegerNameProvider; getVertexName[V]; java.lang.String; null; idMap>
<java.util.Map; get[java.lang.Object]; org.jgrapht.util.ModifiableInteger; org.jgrapht.ext.MatrixExporter; exportAdjacencyMatrixVertex[java.io.PrintWriter, org.jgrapht.ext.VertexNameProvider<V>, V, java.util.List<V>]; void; null; counts>
<java.util.Map; put[java.lang.String, org.jgrapht.util.ModifiableInteger]; org.jgrapht.util.ModifiableInteger; org.jgrapht.ext.MatrixExporter; exportAdjacencyMatrixVertex[java.io.PrintWriter, org.jgrapht.ext.VertexNameProvider<V>, V, java.util.List<V>]; void; null; counts>
<java.util.Map; entrySet[]; java.util.Set<java.util.Map.Entry<java.lang.String,org.jgrapht.util.ModifiableInteger>>; org.jgrapht.ext.MatrixExporter; exportAdjacencyMatrixVertex[java.io.PrintWriter, org.jgrapht.ext.VertexNameProvider<V>, V, java.util.List<V>]; void; null; counts>
<java.util.List; size[]; int; org.jgrapht.ext.MatrixExporter; exportLaplacianMatrix[java.io.Writer, org.jgrapht.UndirectedGraph<V,E>]; void; null; neighbors>
<java.util.Set; isEmpty[]; boolean; org.jgrapht.ext.MatrixExporter; exportNormalizedLaplacianMatrix[java.io.Writer, org.jgrapht.UndirectedGraph<V,E>]; void; null; neighbors>
<java.util.Set; isEmpty[]; boolean; org.jgrapht.traverse.TopologicalOrderIterator; TopologicalOrderIterator[org.jgrapht.DirectedGraph<V,E>, java.util.Queue<V>, java.util.Map<V,org.jgrapht.util.ModifiableInteger>]; void; null; dg.vertexSet()>
<java.util.Collection; isEmpty[]; boolean; org.jgrapht.traverse.TopologicalOrderIterator; TopologicalOrderIterator[org.jgrapht.DirectedGraph<V,E>, java.util.Queue<V>, java.util.Map<V,org.jgrapht.util.ModifiableInteger>]; void; null; queue>
<java.util.Collection; isEmpty[]; boolean; org.jgrapht.traverse.TopologicalOrderIterator; isConnectedComponentExhausted[]; boolean; null; queue>
<java.util.Queue; remove[]; V; org.jgrapht.traverse.TopologicalOrderIterator; provideNextVertex[]; V; null; queue>
<java.util.Map; get[java.lang.Object]; org.jgrapht.util.ModifiableInteger; org.jgrapht.traverse.TopologicalOrderIterator; decrementInDegree[V]; void; null; inDegreeMap>
<java.util.Queue; offer[V]; boolean; org.jgrapht.traverse.TopologicalOrderIterator; decrementInDegree[V]; void; null; queue>
